id_direccion,id_cliente,id_tipo_vial,id_nom_vial,id_tipo_vial1,id_nom_vial1,id_tipo_vial2,id_nom_vial2,id_tipo_vial3,id_nom_vial3,numero_ext,numero_int,id_tipo_asent,id_nombre_asent,cod_postal
10336,63147,7,12709,7,16271,7,17394,7,7024,6106,#N/A,23,956,#N/A
10337,116267,22,13922,5,1938,5,1985,7,4031,12,#N/A,8,#N/A,22300
10338,9452819,7,12280,7,17262,7,12280,20,12280,,#N/A,23,3101,#N/A
10339,80222,7,17262,7,12280,7,17262,7,12280,301,#N/A,8,1266,#N/A
10340,9672976,7,5752,5,11630,5,651,7,388,8414,0,8,868,22000
10341,67576,7,5352,5,8928,5,14563,7,16519,1740,#N/A,8,3426,22830
10342,97380,22,15576,7,145,7,13754,10,2431,108,#N/A,8,4635,22920
10343,6757093,5,16548,6,7924,7,16705,7,16705,4550,1,8,2094,#N/A
10344,8333671,7,16548,6,7923,7,760,7,17397,4550,#N/A,8,2094,22450
10345,6284763,7,10659,18,4571,9,5804,10,10659,0,0,23,1436,#N/A
10346,9426500,5,8423,22,13837,7,12280,10,4228,96,#N/A,23,3698,#N/A
10347,6797755,5,14033,7,12280,22,14033,6,10112,2415,#N/A,8,2446,22424
10348,9307693,7,12280,7,12280,7,12280,7,12280,0,4,8,4589,22236
10349,6867000,7,1041,7,515,7,11446,5,14697,2698,#N/A,23,3703,21210
10350,6283498,5,1041,7,515,7,1042,5,14697,102,#N/A,23,3703,#N/A
10351,6283709,7,393,7,15955,7,205,7,205,118,#N/A,7,968,#N/A
10352,9433835,23,15108,7,13622,5,13614,7,14986,1198,#N/A,8,2200,21390
10353,10671200,7,11615,6,17746,7,13127,7,8580,,#N/A,8,1102,22785
10354,6283101,7,4722,6,5619,7,7263,7,138,361,#N/A,23,943,#N/A
10355,6286715,7,4722,6,5619,7,7263,7,138,20120,#N/A,6,2395,#N/A
10356,9406429,7,17157,7,13298,7,17157,22,2888,8910,#N/A,8,4779,#N/A
10357,10929318,5,986,5,555,7,9532,5,15237,143,16,8,4480,22800
10358,11187271,7,393,7,782,7,293,7,5355,0,#N/A,7,969,22444
10359,9209237,6,10109,7,15109,23,15107,5,847,1399,5,8,2391,21290
10360,6375734,7,14034,5,5145,22,11887,6,11888,20,#N/A,23,2446,#N/A
10361,6375691,6,12659,7,12658,7,10617,5,16675,9871,#N/A,23,3498,#N/A
10362,9361182,7,6447,7,17353,7,4722,7,17262,2603,0,16,943,22554
10363,6283273,5,4181,7,9295,6,14134,5,8067,21641,#N/A,23,3878,22215
10364,9841933,7,394,7,6486,7,7247,5,14619,112,#N/A,8,2179,22850
10365,6375718,7,6460,7,12126,6,8318,7,17418,2469,#N/A,8,778,#N/A
10366,9431182,7,5345,5,11446,5,6447,7,16519,42,#N/A,26,#N/A,22204
10367,121877,5,15986,5,11630,5,7137,7,16022,299,6,8,5125,22000
10368,88315,5,14701,7,15054,7,14959,5,14694,899,#N/A,8,1098,21218
10369,8835983,7,12280,7,12280,5,12919,7,7817,0,#N/A,8,3113,#N/A
10370,6701542,5,9058,9,7946,9,17262,7,3965,2,#N/A,23,1645,#N/A
10371,6856179,6,12517,10,4228,7,4872,18,13730,36,#N/A,23,3175,#N/A
10372,10907299,22,15810,18,12280,22,15810,22,15810,15151,15,16,2278,22163
10373,9432291,7,3879,7,5237,5,5694,7,12280,18803,#N/A,8,1473,#N/A
10374,6909343,7,2431,7,6447,7,15283,7,10708,635,0,26,3075,22790
10375,9224144,10,10267,18,12280,6,7038,6,9711,0,#N/A,8,1769,#N/A
10376,6375728,10,4228,9,10991,5,5809,7,194,1769,0,8,1716,#N/A
10377,6733223,18,2314,6,1156,7,12280,22,12280,0,#N/A,8,1290,#N/A
10378,9483504,15,16617,7,17036,7,12313,7,6358,21702,#N/A,8,1578,21702
10379,109387,7,3887,22,12280,7,11542,7,17332,8610,5,8,#N/A,22226
10380,9338091,9,3767,7,12694,7,12280,18,2314,0,9,8,5078,21225
10381,11194838,7,15425,7,16660,7,16469,7,16660,1000,#N/A,8,#N/A,22235
10382,116204,5,11588,7,6073,7,2396,5,11588,11313,#N/A,8,2827,22400
10383,9554078,10,10257,14,12280,7,12280,10,10257,,#N/A,16,2834,22253
10384,10665250,5,10354,7,11564,7,17705,7,16341,0,#N/A,8,1802,22245
10385,9740636,7,13759,7,5345,7,16519,5,14760,,4,26,2063,22750
10386,118067,6,6887,22,12280,5,529,9,6575,202,#N/A,8,3006,22104
10387,9931140,7,7543,7,12248,7,7591,7,12248,0,#N/A,8,3199,21470
10388,6285220,6,10112,7,5365,7,17400,8,11617,619,0,8,1716,#N/A
10389,10051195,6,6447,7,10195,7,15480,6,7856,0,#N/A,13,459,22706
10390,113115,6,6887,6,2510,7,12280,7,17330,15334,5,8,#N/A,#N/A
10391,9483698,7,8660,7,8666,7,8662,7,4225,2273,#N/A,6,1644,21397
10392,8727994,7,14988,5,11623,5,12255,7,15138,0,#N/A,8,2391,21290
10393,6283733,7,8657,22,8662,22,8656,22,8661,44,#N/A,23,1643,#N/A
10394,8313690,11,12280,11,12280,11,12280,7,584,0,#N/A,8,233,22410
10395,9306455,7,9634,7,12280,7,12280,#N/A,16172,18803,#N/A,8,1486,22237
10396,9423526,7,16700,5,6332,5,6343,7,16268,276,#N/A,8,2205,#N/A
10397,10211240,7,7150,7,11262,7,11280,7,10773,1350,#N/A,8,3117,22206
10398,9865676,7,15426,7,11262,7,15420,7,15426,9459,#N/A,8,3112,22234
10399,10878649,5,11772,7,11831,7,11749,5,11745,1125,#N/A,16,1456,21478
10400,7369039,7,7150,7,14393,7,11280,7,10773,11130,#N/A,8,3117,22201
10401,10257819,6,17746,22,797,7,12280,7,8465,965,#N/A,8,922,22785
10402,11336863,7,165,7,12083,7,8361,7,165,811,#N/A,8,2395,21432
10403,10905966,7,350,7,13566,7,12280,7,2793,,#N/A,8,2907,22254
10404,104761,7,12983,7,12973,7,8245,7,12280,3,0,8,4589,22245
10405,10219187,7,9379,7,9274,5,14440,7,9145,105,#N/A,8,3025,21472
10406,10246083,5,8579,8,2108,7,16519,5,939,,#N/A,6,2212,21720
10407,11392894,7,7132,7,13504,5,555,5,4324,,#N/A,26,3075,22790
10408,11176231,6,5409,8,11420,5,6529,7,6273,0,#N/A,8,625,22200
10409,11562755,7,17076,5,10915,5,11490,7,17076,13914,#N/A,8,4765,22170
10410,7078646,7,17697,23,16107,7,17697,23,16107,0,0,8,313,22813
10411,9385908,6,4366,7,529,7,12369,7,17705,22560,0,8,1566,22206
10412,9696222,5,16787,3,12280,3,12280,7,2152,2,#N/A,8,2920,22235
10413,9955939,7,17076,5,16839,5,10915,7,16126,12681,#N/A,8,4765,22170
10414,96012,7,5172,7,14332,7,5345,5,8593,2010,0,8,2984,22840
10415,10657187,5,10069,5,15714,7,4156,5,15714,17,#N/A,8,339,22680
10416,11668986,6,4366,7,9588,7,14393,7,3859,,#N/A,8,3117,22206
10417,6284656,5,6332,7,4361,7,4477,5,6343,171,#N/A,8,#N/A,21396
10418,124051,5,16033,7,3342,22,9022,7,10609,18,#N/A,16,2625,22105
10419,7017401,5,13000,7,6565,7,8642,7,7862,10000,41,8,5179,22010
10420,89247,7,17261,5,7385,5,16663,7,11472,36,#N/A,23,3697,#N/A
10421,8567712,6,7923,6,10109,7,16548,7,16548,5100,18,16,2094,22115
10422,6477899,7,12280,7,16519,18,3827,7,12280,0,#N/A,13,3316,#N/A
10423,73223,5,14701,7,15482,7,14988,5,14706,1192,0,15,277,21210
10424,6283265,7,12330,7,2259,22,12330,22,12330,8950,2,16,4284,#N/A
10425,6879536,7,12280,7,12280,9,5804,7,12280,700,#N/A,8,3643,21430
10426,10167902,6,10109,7,14988,7,15138,5,847,0,#N/A,8,2391,21290
10427,6375737,7,3042,7,515,7,4838,5,5850,2700,#N/A,8,3600,21210
10428,6283860,7,17634,9,1072,7,11893,6,12565,11,#N/A,8,1171,#N/A
10429,6375690,22,632,22,623,10,6529,7,12040,7050,1,8,2855,#N/A
10430,6481636,7,15869,5,7385,5,14692,7,9590,18,0,11,3699,21210
10431,6285294,7,3887,7,11490,7,12280,18,15963,16650,7,8,#N/A,#N/A
10432,6719002,7,12280,7,4027,22,12280,7,17418,2471,#N/A,8,776,#N/A
10433,8361956,7,9363,7,7862,5,9361,7,10109,0,0,8,1341,22554
10434,6877943,6,10112,23,5350,9,8718,18,12280,2385,#N/A,8,3799,#N/A
10435,6283489,7,12481,7,15252,7,6486,7,13415,100,0,23,4546,#N/A
10436,6880542,7,16046,5,11078,10,4224,7,12280,98,#N/A,23,1458,#N/A
10437,9734300,7,12285,5,30,6,10109,7,87,1651,9,8,1281,21390
10438,6285994,5,4324,7,1626,7,12597,18,1626,5001,#N/A,8,3077,22790
10439,9323301,5,4324,7,1626,18,12280,18,12597,,#N/A,13,4267,22790
10440,52707,5,16255,7,16319,7,12280,7,12280,46,6,8,3031,21505
10441,62005,10,16791,7,8417,7,8495,7,4777,3476,#N/A,8,810,#N/A
10442,9468931,7,17393,7,12866,7,1295,7,470,0,#N/A,8,464,22120
10443,9338098,5,13650,7,372,7,3200,5,13650,1111,#N/A,8,2055,#N/A
10444,6915597,5,13650,7,372,7,3200,5,13646,0,#N/A,8,2055,21386
10445,84363,5,1856,7,10839,7,3149,5,9460,1516,7,8,2391,21290
10446,6739988,7,4279,18,16552,7,12280,18,2314,0,0,8,4350,#N/A
10447,8728545,5,14640,7,13219,7,2748,8,14640,728,#N/A,8,#N/A,21000
10448,6285995,7,5359,7,12280,18,12280,7,14332,0,#N/A,8,1137,#N/A
10449,6282644,5,8928,5,2444,7,5348,5,14564,424,#N/A,8,3426,#N/A
10450,8552097,7,16032,5,12289,7,11611,5,15981,7937,5,8,5125,22000
10451,6801415,7,17332,7,17393,7,11542,7,3887,16955,25,8,#N/A,22226
10452,142122,6,7923,7,2510,7,3163,7,2510,1560,24,8,580,22115
10453,6285659,7,6576,7,761,7,5524,7,15343,1090,#N/A,8,3276,22480
10454,6286455,7,1529,5,4848,5,16945,7,1531,14104,#N/A,8,2381,#N/A
10455,6284343,7,934,5,14640,7,10754,5,2773,86,#N/A,8,3030,22890
10456,9438768,18,3951,6,10112,22,5032,22,12280,60,#N/A,23,3582,21395
10457,6283597,12,14085,10,4232,9,12154,7,12280,74,#N/A,23,4524,21190
10458,6284342,7,10328,7,12280,7,12280,7,12280,86,#N/A,8,309,22830
10459,6287399,18,16552,7,12280,7,12280,18,16552,,#N/A,8,#N/A,21432
10460,6285952,6,6359,6,7041,6,11231,7,12280,3,#N/A,8,1471,22680
10461,6284308,6,4038,6,5694,6,4038,22,9961,17400,#N/A,8,1520,22217
10462,6285951,5,9458,5,481,22,15798,5,16675,12490,#N/A,8,3605,22682
10463,6283261,7,4489,7,12280,7,17157,7,13298,10108,#N/A,23,4755,22650
10464,6283047,5,14031,#N/A,1,#N/A,1,#N/A,1,1945,#N/A,23,2446,22390
10465,6285747,7,8495,5,14640,7,4776,7,8417,210,#N/A,8,810,#N/A
10466,6285744,9,8669,7,6366,7,6254,7,16021,1,#N/A,8,1600,#N/A
10467,6285745,7,17320,7,12280,6,96,5,5694,16750,900,7,3311,#N/A
10468,6285746,6,12658,7,5732,7,12658,7,12280,14624,#N/A,23,3498,#N/A
10469,10715158,6,5694,7,739,7,12280,7,17325,17017,#N/A,8,4237,22540
10470,8304660,10,16804,7,11058,7,12280,23,2734,0,#N/A,8,922,22785
10471,10336009,7,6429,7,6175,7,6429,7,4440,90,#N/A,8,2741,22115
10472,6398697,5,11617,5,8928,7,12340,7,12447,884,#N/A,8,3426,22830
10473,10034231,6,7923,5,10421,5,10068,6,7923,13461,7,8,2761,22106
10474,6398698,7,347,5,16755,5,2076,8,879,555,#N/A,8,1716,21390
10475,10355211,7,15592,5,10079,7,1131,7,15797,0,#N/A,8,627,22207
10476,8362166,7,15797,5,10079,7,1131,7,15731,0,#N/A,8,627,22207
10477,109586,7,8420,7,5483,6,8319,6,7804,2,#N/A,16,2475,#N/A
10478,8320432,7,4492,5,11078,7,934,7,11402,672,#N/A,8,958,#N/A
10479,9409856,5,5818,5,17330,7,5630,7,12658,123,#N/A,#N/A,3346,#N/A
10480,11595938,7,8130,7,8286,7,8170,7,8170,,#N/A,8,4572,22330
10481,6283431,7,7352,8,6195,7,5991,7,3056,1521,#N/A,8,2395,#N/A
10482,11173889,9,8392,5,15636,8,14310,7,11080,1900,#N/A,8,3977,21130
10483,10979213,7,12280,7,12280,7,12280,7,12280,0,#N/A,8,3988,22814
10484,10494760,5,15840,7,15690,23,2152,5,15636,2270,#N/A,8,522,21130
10485,105901,7,3490,7,452,7,3389,7,3494,10000,0,8,3297,22245
10486,140127,7,9428,5,7941,5,14552,7,7125,301,#N/A,8,2797,22940
10487,9365364,7,15572,7,4023,5,4071,7,15572,0,#N/A,8,4307,22526
10488,10619580,7,12280,7,12280,7,760,7,760,0,33,8,193,22680
10489,11222910,7,12768,7,3619,7,16865,7,12491,9925,#N/A,8,1787,22237
10490,9858937,22,6133,7,14212,18,2314,22,6133,0,#N/A,16,4719,22260
10491,10534260,5,15960,7,2320,7,1148,5,13330,1297,#N/A,8,4739,21395
10492,133907,7,7682,22,12280,7,14486,7,3103,0,#N/A,8,4060,22526
10493,10359754,7,12707,7,3980,7,11406,7,2615,20,#N/A,8,3719,22204
10494,111594,7,10659,5,6261,5,10078,7,13398,21047,0,8,2772,22470
10495,6504698,7,15904,7,7263,7,7231,7,11415,51,#N/A,8,2091,#N/A
10496,102805,7,6081,7,4967,5,13730,7,9022,10000,2,8,#N/A,21460
10497,6286331,7,16610,6,5694,7,12280,18,16172,20075,#N/A,8,2649,22224
10498,142468,7,364,7,15955,7,782,7,296,0,#N/A,41,964,22554
10499,6869606,10,16787,7,5345,7,12280,7,12280,17,14,8,1145,#N/A
10500,6973256,9,15325,5,10006,5,15960,9,15325,4458,#N/A,#N/A,4739,21395
10501,89163,9,10994,5,6751,7,13440,18,2314,1798,0,8,1528,21258
10502,11162647,7,10662,7,6447,7,12280,7,8411,0,#N/A,13,3889,22740
10503,10086850,5,8349,5,4324,7,7137,7,8355,0,8,26,3075,22790
10504,11582277,7,8873,7,13047,5,8874,7,8880,,#N/A,16,5033,22842
10505,9727270,5,16591,7,11094,22,12280,6,7030,3507,#N/A,8,1782,22606
10506,8514999,18,6887,22,12280,7,6575,18,6888,14060,#N/A,16,3006,22104
10507,8301558,9,5234,7,9507,7,6793,5,6769,1938,#N/A,8,2984,#N/A
10508,11342924,5,6939,7,570,7,555,8,6939,0,0,8,#N/A,22300
10509,90710,5,11564,7,11080,7,16498,8,9022,0,#N/A,8,522,21110
10510,9311667,5,13225,6,6686,23,6638,7,12280,0,0,8,807,22832
10511,6915551,7,394,5,13639,5,13629,7,15047,0,0,8,4807,21394
10512,6424168,6,10112,7,15248,22,5516,18,11076,1893,#N/A,6,4056,21298
10513,8236094,7,15798,5,4489,5,8866,7,15732,20316,#N/A,8,627,#N/A
10514,138800,22,5061,7,6274,5,8464,7,15344,20033,#N/A,6,625,#N/A
10515,9051386,7,10254,7,16973,7,12792,7,12280,7800,#N/A,6,4611,22647
10516,8236105,7,8355,7,14869,7,14931,7,15046,14018,#N/A,8,1384,22234
10517,113455,10,16791,7,12280,7,6455,7,9538,,1125,8,922,22785
10518,10770062,9,4683,7,12280,5,12280,7,12280,0,#N/A,20,3866,22785
10519,10333939,6,8174,7,9495,7,11305,7,12280,0,#N/A,8,4032,22707
10520,6285630,6,10112,6,6888,8,3732,5,16033,888,#N/A,16,3293,#N/A
10521,6285627,6,8319,6,7804,7,7247,7,6757,2713,#N/A,16,2475,#N/A
10522,6846590,7,17393,5,10112,7,3903,7,5141,20,#N/A,8,5122,#N/A
10523,6285320,18,13225,7,3903,7,10112,7,5141,330,#N/A,8,807,22890
10524,6285626,6,10112,23,5350,18,12280,9,8718,2525,#N/A,8,5016,#N/A
10525,99606,7,12146,7,12280,7,13568,7,1036,0,676,8,2893,22785
10526,9799931,6,10109,7,5516,7,4901,18,2314,0,#N/A,16,4056,21379
10527,68748,6,2710,7,841,7,12510,5,1716,352,0,8,1608,22626
10528,91938,9,16934,23,8392,7,4516,7,6484,0,92,8,4558,21337
10529,8738573,9,8642,7,8709,6,17262,5,11861,2050,#N/A,8,4248,#N/A
10530,6284555,10,16791,6,9907,7,13497,5,16709,467,#N/A,16,4765,#N/A
10531,112982,7,4349,7,5949,5,15771,6,6887,10000,#N/A,16,940,22114
10532,6801740,7,15303,5,6576,7,10574,7,6828,1352,#N/A,16,288,#N/A
10533,70813,5,819,9,3776,9,5234,5,432,244,0,8,2391,22848
10534,9424701,7,16952,7,379,7,888,6,2706,19090,#N/A,7,3456,#N/A
10535,111200,7,16952,7,12280,7,379,6,2706,19090,#N/A,7,964,#N/A
10536,8346548,7,819,5,11617,5,17781,7,9363,0,#N/A,8,3886,21100
10537,79810,8,15560,10,10243,7,3914,7,17190,7,#N/A,8,1087,#N/A
10538,6252793,7,15639,22,5032,6,10112,22,12280,4100,#N/A,13,1301,21395
10539,6252706,5,4913,7,12280,7,11980,7,10072,10535,#N/A,8,2612,22640
10540,7633726,5,4324,7,7898,7,12280,7,12280,,#N/A,19,3075,22790
10541,6285023,7,16464,3,12280,18,12280,7,12280,106,#N/A,27,#N/A,22800
10542,6283504,7,6638,7,14908,5,11529,7,15172,958,#N/A,18,#N/A,22890
10543,9403413,9,3767,18,2314,7,5345,18,12280,2002,#N/A,8,4353,#N/A
10544,6283371,6,11005,6,5694,7,11009,7,12280,17400,#N/A,8,1520,#N/A
10545,6230865,10,15630,9,7740,7,7740,10,406,950,#N/A,41,2133,21600
10546,6230857,7,5952,7,12280,7,12280,7,12280,1,1,13,3394,#N/A
10547,6512080,9,4700,9,4700,5,12492,7,12280,,0,33,5125,21850
10548,97422,7,16787,7,12280,7,12280,7,15286,0,#N/A,26,4356,#N/A
10549,6231026,6,8381,6,14657,6,13054,7,12897,10215,#N/A,16,1504,22237
10550,11293850,7,14075,5,13362,5,12055,7,7137,0,#N/A,26,570,21910
10551,6733898,7,15357,10,16787,5,4324,7,4129,,#N/A,8,3075,#N/A
10552,6391284,18,6272,7,13716,18,3631,18,12280,0,#N/A,13,2810,#N/A
10553,10433280,5,10969,5,9465,5,9490,5,13294,0,#N/A,13,2799,22797
10554,9499019,7,13175,5,11629,5,13225,7,9234,225,#N/A,16,3996,22897
10555,8908847,22,15336,7,12370,7,932,18,15560,20977,#N/A,8,625,#N/A
10556,10721901,7,17716,7,12280,7,16480,7,17716,151,#N/A,8,#N/A,21120
10557,6930346,18,10155,18,10155,18,10155,18,10155,2384,151,8,3885,21120
10558,6252753,7,11511,7,12280,5,16021,7,12280,0,#N/A,13,2311,#N/A
10559,9433365,10,11511,7,7375,7,16519,7,262,,#N/A,13,#N/A,21620
10560,10220363,5,4324,5,4324,5,4324,7,1268,0,#N/A,8,3075,22790
10561,11307472,7,2255,5,11617,5,2431,7,9022,0,#N/A,13,2322,21840
10562,11435352,5,13225,23,6638,7,6638,5,13225,406,#N/A,16,3733,22890
10563,6870561,7,2431,10,6532,7,12280,7,2991,17,14,8,570,#N/A
10564,6285517,5,1773,18,12280,7,3153,5,1756,,#N/A,13,4356,#N/A
10565,6774822,10,4324,5,1146,7,4129,7,12280,3850,#N/A,8,3075,#N/A
10566,9121867,7,12280,7,12280,7,12280,7,12280,1309,#N/A,16,4356,22940
10567,8320991,10,11511,7,16519,7,12280,7,262,0,#N/A,13,4516,21620
10568,81084,10,11511,7,16519,7,7375,7,262,0,0,13,#N/A,21620
10569,6765304,18,12280,18,12280,18,12280,18,12280,1,#N/A,13,1336,21900
10570,6721077,7,12280,7,5359,7,12280,7,4324,523,0,8,3315,22550
10571,8346145,7,7920,6,10109,7,458,7,7528,0,0,13,2566,22940
10572,11692105,7,13744,7,12280,5,7386,7,7862,0,#N/A,16,800,22910
10573,11103173,5,4324,7,10915,7,9598,7,10915,0,#N/A,26,3075,22790
10574,9345299,10,17393,6,6888,7,3903,7,7196,25,#N/A,8,20,#N/A
10575,10342964,10,2431,7,12280,7,14522,10,2431,0,#N/A,8,4825,22920
10576,81085,10,11511,7,16519,7,7375,7,262,0,#N/A,13,#N/A,#N/A
10577,11299630,7,6751,7,11552,7,9210,7,16519,0,#N/A,8,2797,22940
10578,6398614,5,4324,5,10739,5,12286,7,11261,1250,#N/A,8,3075,#N/A
10579,6854219,5,7348,7,17353,7,12280,5,14761,310,#N/A,8,1656,22920
10580,6283657,10,6865,18,12280,7,12280,18,12280,,#N/A,8,1420,#N/A
10581,6286992,10,16787,7,12280,7,12280,7,12280,0,163,8,698,#N/A
10582,9453353,18,12280,18,12280,18,12280,18,12280,2,#N/A,8,698,#N/A
10583,6771705,5,4324,7,6937,5,10757,7,776,123,2,8,3077,#N/A
10584,9495099,5,2255,5,16060,5,16082,7,6682,0,#N/A,26,698,22910
10585,10863933,5,7348,7,243,7,181,5,8719,702,#N/A,13,1657,22920
10586,11680197,7,5345,5,165,5,12417,7,16021,0,#N/A,26,4365,22900
10587,6284077,10,4228,7,372,7,12280,5,13622,0,0,8,1716,#N/A
10588,6286035,18,12280,18,12280,18,12280,18,12280,0,#N/A,13,4510,#N/A
10589,6286049,18,12280,18,12280,18,12280,18,12280,0,#N/A,13,1320,#N/A
10590,6283999,18,12280,18,12280,18,12280,18,12280,0,#N/A,13,940,#N/A
10591,6286051,18,12280,18,12280,18,12280,18,12280,,#N/A,13,4626,21962
10592,143075,7,12280,7,12280,7,747,7,6676,0,#N/A,13,1189,21624
10593,10559232,5,1326,7,8345,7,941,5,1326,0,#N/A,31,4162,21355
10594,7633611,10,4227,7,9985,7,12280,18,12280,0,#N/A,16,4726,21395
10595,84857,5,14901,6,17262,7,9940,5,15168,0,#N/A,16,3661,21399
10596,10533584,6,6887,22,12280,7,6216,7,6216,6420,17,39,#N/A,22114
10597,86582,5,11446,7,9363,7,819,7,12280,524,0,8,3886,21120
10598,7622574,7,9363,5,17781,5,11617,7,11291,498,0,8,3886,21100
10599,10092800,7,12173,7,9363,7,12280,7,12280,0,#N/A,8,3885,21120
10600,9428216,7,17695,7,14648,7,14662,7,16206,899,0,8,4395,21160
10601,6283484,7,7352,5,5991,22,6195,7,3056,401,#N/A,8,2395,21010
10602,6283487,9,5234,7,6794,7,9508,5,6769,1938,#N/A,8,2984,22840
10603,6283513,7,107,7,393,7,364,7,15955,19021,#N/A,7,3456,22444
10604,6285178,7,7114,7,7223,7,9506,6,2406,17523,#N/A,8,#N/A,#N/A
10605,11566141,7,2458,5,12289,7,11611,7,4344,7971,637,8,#N/A,22000
10606,79879,7,914,5,6343,5,6332,7,869,230,#N/A,8,2205,#N/A
10607,6914986,7,5226,5,8680,9,3767,18,1,798,0,8,1132,21220
10608,10380804,9,16934,9,10346,7,6913,5,17404,2001,#N/A,8,1104,21350
10609,6422649,7,15163,5,6966,5,17364,7,15054,702,0,8,3954,21240
10610,72214,9,4418,9,10346,7,6913,9,4418,1189,#N/A,8,1104,21350
10611,68549,7,4748,22,11443,6,10109,7,1498,2250,0,8,1716,21360
10612,8850297,5,15145,7,15090,7,15132,5,15130,1755,0,16,4765,21399
10613,6940924,5,9861,10,4224,22,9911,5,9836,2663,#N/A,8,5111,21380
10614,138232,10,10286,7,2431,7,11617,7,10126,0,18250,8,3715,22710
10615,6799458,5,1102,5,4519,18,17222,18,5425,10152,0,8,4776,#N/A
10616,6705970,6,5694,7,11907,7,5369,18,12280,20002,#N/A,8,505,22224
10617,8514483,6,7923,5,6934,5,16262,7,6107,0,#N/A,16,859,22105
10618,6285514,5,7132,7,6451,7,16023,5,14761,1125,#N/A,8,868,#N/A
10619,115218,5,7132,5,7137,7,6451,7,12280,1125,#N/A,8,868,22000
10620,11464617,5,11287,7,6180,7,6091,8,1348,1278,6,8,4489,21010
10621,136726,7,17476,7,12170,7,16018,7,12709,10000,0,8,4926,22205
10622,9338132,7,3917,6,5694,6,13073,8,12280,10000,#N/A,8,#N/A,22226
10623,129498,6,12658,22,12280,5,10617,22,382,0,9135,8,3605,22643
10624,6286884,10,11494,7,12280,18,12280,18,12597,4995,#N/A,13,3976,21620
10625,6398899,5,4324,7,11710,7,7137,7,776,,#N/A,8,3075,22790
10626,9396064,7,881,7,11576,7,10861,7,8642,,#N/A,19,1532,22790
10627,6862207,7,12280,7,12280,7,12280,7,12280,0,#N/A,13,4542,#N/A
10628,6868942,6,5694,22,15687,5,6957,22,1533,70,#N/A,8,2435,22224
10629,8178642,10,10297,6,16037,7,12280,7,9105,2802,#N/A,8,3715,#N/A
10630,8704488,7,6528,7,296,7,15955,7,364,1285,#N/A,7,3456,#N/A
10631,9283788,6,12658,5,16675,22,12111,5,222,9105,0,8,3561,22644
10632,109265,7,15344,5,1732,5,4585,7,6529,19044,#N/A,8,907,22223
10633,6283853,5,15148,7,16958,18,11075,6,10109,,0,16,3397,21399
10634,6789544,7,4846,7,10414,8,10414,12,12280,346,#N/A,8,2959,22000
10635,8485525,7,16262,7,16161,8,14810,7,4158,10000,0,8,3383,22435
10636,6862509,7,12482,8,7666,7,12280,7,12280,,#N/A,8,935,21440
10637,8319466,5,7503,7,11247,7,15194,9,8642,0,0,8,4442,21270
10638,10584382,5,17366,7,480,7,15035,5,13690,1468,#N/A,8,1111,21250
10639,10814477,5,17366,7,480,7,15035,5,13690,1466,#N/A,8,1111,21250
10640,8362337,5,11378,7,13730,7,15920,5,7196,0,0,#N/A,1384,22204
10641,10300257,7,5313,5,9456,7,7378,7,11387,0,#N/A,3,4422,21139
10642,8552616,5,8952,7,15920,7,5013,5,9610,355,#N/A,8,2927,22760
10643,150506,5,9252,7,11260,7,16840,5,11446,,0,8,3075,22790
10644,9386420,5,9252,7,11260,7,16840,5,11446,0,#N/A,8,3075,22790
10645,8369901,5,651,7,15074,7,2201,18,3951,,#N/A,8,2069,21110
10646,6914769,23,15107,5,7576,5,7608,7,15109,0,#N/A,8,570,21250
10647,11509152,7,12280,7,10382,7,10382,7,10382,0,#N/A,8,4076,21442
10648,6908548,5,6682,7,15983,7,5739,5,13723,0,#N/A,8,380,#N/A
10649,10932565,7,5172,5,7862,5,9427,6,6459,1130,#N/A,8,499,22840
10650,8402677,6,584,7,584,11,12280,11,12280,0,#N/A,8,233,22410
10651,11399810,5,10109,7,2431,7,11617,5,262,0,#N/A,13,1262,21700
10652,9296351,5,9832,7,16519,7,5345,5,9885,0,0,13,5111,21600
10653,10269223,9,6575,7,16345,6,6887,7,15543,0,#N/A,8,3006,22104
10654,128718,7,14944,7,13558,7,15194,7,15194,7651,#N/A,8,708,22190
10655,10782398,7,2431,5,16424,7,12248,5,10622,5,#N/A,16,2516,22105
10656,69823,5,11907,7,12340,7,12447,5,989,886,4,8,#N/A,22800
10657,8346250,10,16787,5,10109,22,12280,10,16787,0,138,8,2797,22940
10658,8362574,5,357,7,208,5,13708,5,11620,0,0,6,3288,21960
10659,6701416,7,9538,6,883,7,16414,10,16791,6531,#N/A,8,4551,22785
10660,83910,9,8642,7,15109,23,15107,5,9088,0,0,8,570,21250
10661,6470526,5,7388,6,6459,9,3776,5,7167,316,#N/A,8,2391,22840
10662,10951802,7,12450,5,11630,5,7137,7,388,260,#N/A,8,5125,22000
10663,148060,7,5744,7,3035,7,3053,7,6751,0,0,6,2212,21720
10664,9081182,7,16021,9,3784,5,11617,7,14332,0,#N/A,6,2212,21720
10665,83792,7,9226,7,15109,7,14988,5,1856,1112,0,8,2391,21290
10666,8301358,5,13225,7,7033,5,10068,7,2203,0,#N/A,8,3733,22890
10667,77502,5,14640,22,16666,18,12280,18,12280,89,#N/A,8,3839,22832
10668,10151251,6,10109,5,15214,7,5744,22,15148,0,#N/A,16,4975,21395
